file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
W1_114,0.0,1.32125,audio,-37.31918427438447,-46.02611223856608,1.9318268222071873,13.870812425381763
W2_143,0.0,1.60525,audio,-39.87960682744565,-49.20680618286133,1.92745910177851,14.926811343206968
W2_121,0.0,1.718625,audio,-39.20866358557413,-49.705674489339195,1.92745910177851,14.529721198020365
S8_013,0.0,5.6479375,audio,-44.29829576880531,-50.60539118448893,1.9253995695296966,14.915464954195674
W3_016,0.0,1.728,audio,-33.71297529804913,-44.71018854777018,1.921471552572125,15.438516078195335
W3_048,0.0,1.510875,audio,-32.57747826986755,-47.7750768661499,1.921471552572125,15.185493123100231
S8_095,0.0,2.0953125,audio,-52.53526320684524,-56.434861946105954,1.921471552572125,18.046446686915992
W2_014,0.0,1.4919375,audio,-39.26474674916108,-52.304073333740234,1.9214709165425101,14.757673567537484
S7_123,0.0,3.3180625,audio,-54.81341773343374,-59.932883977890015,1.9214664643352055,13.365318556674818
S7_045,0.0,4.4986875,audio,-51.39148003472222,-53.574139785766604,1.9200996301318047,14.982895135024108
S8_091,0.0,2.696625,audio,-49.92639973958333,-53.65375645955404,1.9200996301318047,18.02557121089354
S7_037,0.0,4.046375,audio,-50.37640335648148,-55.582737338158395,1.920098661185731,9.223722053089897
W2_100,0.0,1.671375,audio,-43.21134098989521,-48.9213752746582,1.9200194796543106,6.950109174212962
W1_154,0.0,1.5209375,audio,-39.64451840049342,-49.18417104085287,1.91865812248047,13.196555066477757
W1_164,0.0,1.5969375,audio,-40.225469970703124,-44.261749267578125,1.91865812248047,13.007827773045491
W3_112,0.0,1.5675,audio,-40.12624402866242,-53.18762334187826,1.91865812248047,13.595547984206139
S5_047,0.0,4.184625,audio,-51.32355524820574,-53.47247172764369,1.911797329514123,13.021234412765825
W2_110,0.0,1.7658125,audio,-40.67485434322034,-49.49787902832031,1.9117970587703275,8.508926765653904
S6_097,0.0,2.15125,audio,-44.463794513081396,-46.39583408131319,1.905563672105539,15.471209053545941
S7_004,0.0,4.938,audio,-47.773923804402834,-51.6264577523256,1.9048243067289086,14.068661590062295
W5_010,0.0,1.7280625,audio,-40.751408395050575,-44.694689432779946,1.8901015816588294,11.116741121880798
W5_031,0.0,1.78475,audio,-42.987872520189605,-47.72879695892334,1.8842485289451743,12.451673317828021
W5_038,0.0,1.7658125,audio,-38.05315093132062,-45.281044006347656,1.8842481306915282,15.47321672414493
S5_123,0.0,2.95375,audio,-50.825493246822035,-51.153696060180664,1.8842473341842356,11.112238635851796
W5_190,0.0,2.011375,audio,-42.30446400808458,-47.78689357212612,1.8820229707302034,14.780219752392286
W1_049,0.0,1.5399375,audio,-37.79583185369318,-47.15697352091471,1.8812050316362412,15.289434474999531
W2_170,0.0,1.6430625,audio,-44.63963057355183,-48.5797373453776,1.879721853054631,14.828318105089746
W5_126,0.0,1.5203125,audio,-41.45626027960526,-55.314526875813804,1.8797214496123487,11.246955755482343
W2_083,0.0,1.6241875,audio,-40.93444372106482,-53.7218983968099,1.8797214496123487,11.888049719010866
S7_109,0.0,2.623,audio,-48.93121943583015,-56.10729541778564,1.879720642727784,15.608672056258712
S6_028,0.0,3.3568125,audio,-45.947655087425595,-50.08455049991608,1.879090722539846,16.541487440064426
W1_190,0.0,1.435375,audio,-38.38304646809896,-38.9138434273856,1.8786244155841,15.861389845203647
W3_069,0.0,1.4541875,audio,-39.167096578663795,-50.236131032307945,1.8786241113569067,13.87345880510027
S5_004,0.0,3.5543125,audio,-48.911658230633805,-49.671688079833984,1.8786238071297132,12.942082965485563
W2_169,0.0,1.7469375,audio,-40.295443638392854,-47.309922536214195,1.8786238071297132,14.6440176141673
W2_096,0.0,1.7280625,audio,-41.660576792810694,-51.81195322672526,1.8786238071297132,13.081155863006238
W2_018,0.0,1.5958125,audio,-43.634396362304685,-50.06351375579834,1.872198120205948,15.453305238741834
S5_098,0.0,3.1965625,audio,-44.768463134765625,-48.6662607694927,1.872198120205948,14.225470676425605
W1_177,0.0,1.32125,audio,-39.35585715553977,-40.11366271972656,1.8721975287247636,13.95152646589452
W1_008,0.0,1.6349375,audio,-37.03215466832822,-44.46373271942139,1.8710989384617434,16.621315392937518
W3_210,0.0,1.5580625,audio,-38.061442057291664,-49.08891741434733,1.8698694136240634,13.102057085820352
W1_215,0.0,1.539875,audio,-38.7617377739448,-48.06553077697754,1.8698694136240634,15.590411371735652
W5_015,0.0,1.463625,audio,-45.37651500963185,-54.720431327819824,1.8692856030335128,12.808443344376224
W1_216,0.0,1.73,audio,-44.6328999954841,-48.3516595023019,1.8692845749698044,17.82713658017856
W1_016,0.0,1.6255,audio,-38.603269986579754,-42.70692443847656,1.8689945137907173,11.387764039406793
S5_016,0.0,4.7554375,audio,-54.12871750262605,-56.48451472437659,1.8685307387922043,11.584388161577902
S5_038,0.0,3.062375,audio,-52.17896624795752,-55.1476043065389,1.866656592872594,16.47188727928419
W3_183,0.0,1.6996875,audio,-40.097409237132354,-49.13551548549107,1.8624400278597266,14.477622466616157
S8_109,0.0,2.988,audio,-46.109182300376254,-51.42066669464111,1.8624387462227374,16.538753562357144
S8_001,0.0,4.6901875,audio,-46.98667377398721,-49.30667332240513,1.862436182948759,15.868815176944945
S5_066,0.0,3.0431875,audio,-48.27272114000822,-51.67985933477228,1.8606647237838867,17.34993803695155
W3_106,0.0,1.52975,audio,-40.42652803308823,-60.48927001953125,1.8574408546265648,13.274647653329481
S5_070,0.0,2.4681875,audio,-48.75785203694332,-52.69560151941636,1.8549821495252359,10.294651125841728
S7_069,0.0,2.9145,audio,-45.91720025236254,-52.051399841308594,1.8323469672659591,15.476624265067208
S5_030,0.0,3.494625,audio,-50.57212571633238,-51.79254926953997,1.8323461739709592,15.123913532997225
W5_037,0.0,2.134125,audio,-43.62698980340375,-47.492801666259766,1.8252541225769308,9.624202243240608
W5_047,0.0,1.7753125,audio,-43.51995643872893,-50.326913833618164,1.8252541225769308,12.969817196583545
S5_063,0.0,3.5905,audio,-51.78350779073816,-54.27242970466614,1.824995292955634,15.636892912274156
W2_133,0.0,1.8130625,audio,-39.30308507424033,-50.94692866007487,1.8203864798213134,12.46239534046195
W2_102,0.0,1.6525,audio,-38.680593039772724,-48.883192698160805,1.8203864798213134,14.265814299119707
W2_148,0.0,1.6146875,audio,-39.74006453804348,-51.659507751464844,1.793498088273129,14.554936027419679
S5_026,0.0,2.7869375,audio,-47.609879032258064,-49.5118510723114,1.7905350806664813,15.876364985876952
S6_092,0.0,3.4820625,audio,-44.774762033045974,-48.69484438214983,1.7827743531021143,14.739241830018646
W3_003,0.0,1.5675,audio,-38.32294362062102,-50.21973133087158,1.7827743531021143,15.471465241420205
S7_101,0.0,1.564625,audio,-47.16996882512019,-58.71513027615018,1.775987081974603,15.603211652095247
W2_026,0.0,1.718625,audio,-44.015937272892444,-48.69503402709961,1.7737677738147644,12.996082765301711
W2_027,0.0,1.7185625,audio,-40.013282953306685,-44.721177419026695,1.7737671253388316,14.318619457734592
W1_033,0.0,1.416375,audio,-41.090046627420776,-52.00687942504883,1.7723188061392559,14.371893693783917
S5_057,0.0,4.4380625,audio,-52.673159487612615,-55.53507108688355,1.7683671429921124,9.788278530118404
W5_039,0.0,1.8885625,audio,-41.23803581762566,-42.189080238342285,1.7683671429921124,13.28404927814598
S6_122,0.0,2.3798125,audio,-44.23391544117647,-48.443034345453434,1.7683671429921124,16.409042099555624
S7_100,0.0,1.3359375,audio,-44.81378264925373,-52.189614704677034,1.7658002262737558,12.694659422641116
W2_046,0.0,1.756375,audio,-43.00038008256392,-49.76960277557373,1.7618444155914854,12.071439452887919
W1_010,0.0,1.3783125,audio,-36.7306102807971,-48.079298973083496,1.7601420423670795,14.802802857862705
S8_020,0.0,4.714125,audio,-48.821971204883226,-52.99459808751156,1.7601416550582556,15.68028324094449
W2_201,0.0,2.455125,audio,-43.25424368013211,-48.050340016682945,1.7589720458101925,13.710768443792922
W2_005,0.0,1.416375,audio,-41.52650473151409,-54.32781982421875,1.7589717472763842,15.99538400698323
W2_117,0.0,1.8035625,audio,-44.03569064670139,-54.97212600708008,1.7589714487425756,10.662705388741802
W5_130,0.0,1.718625,audio,-41.124003565588666,-51.871402740478516,1.757765701294671,12.953778371681086
S7_013,0.0,4.70125,audio,-52.667607214095746,-55.860799153645836,1.7575376094359627,9.362692882573617
W3_220,0.0,3.0500625,audio,-44.93459912909836,-51.06398375137992,1.7556166796257833,15.353375004439869
W5_226,0.0,3.305,audio,-47.7029125755287,-53.19993448257446,1.7556150906904515,13.178934213433319
W1_223,0.0,2.91825,audio,-46.457790427011986,-51.29068267822266,1.7556135017551195,15.204015344988171
S5_035,0.0,3.2901875,audio,-51.914436502659576,-54.91749602097731,1.7547194993599637,15.27816417606652
S5_005,0.0,3.8540625,audio,-53.0848924512987,-53.33347854614258,1.7536511864193594,10.179351078047624
S5_122,0.0,2.42775,audio,-52.28670749742798,-54.00249671936035,1.750617305733275,10.690907378362622
W2_175,0.0,1.5580625,audio,-39.970499674479164,-52.54748662312826,1.7506161109723364,16.077502311952756
S7_061,0.0,4.048625,audio,-45.94337384259259,-53.73352697621221,1.75061571271869,12.4581759725584
S8_101,0.0,3.3164375,audio,-48.60339502541416,-53.033896079430214,1.75061571271869,17.82130664622705
S7_056,0.0,4.6355,audio,-51.74029751481681,-55.48230266571045,1.7504375981549238,12.214762357645235
S8_040,0.0,2.4190625,audio,-44.761129584194215,-48.33862664964464,1.7504375981549238,17.491633180363287
W5_134,0.0,1.718625,audio,-42.97320982467296,-51.50177129109701,1.7447664685662747,12.809260965716271
W5_114,0.0,1.794125,audio,-41.38752891497905,-51.724892934163414,1.7447664685662747,11.832082028912668
S5_001,0.0,2.866,audio,-47.4753409462108,-51.03893143790109,1.7447664685662747,14.080780694385805
S5_072,0.0,1.693,audio,-46.292275332840234,-49.07179565429688,1.7447658402407589,19.46084761853661
W5_095,0.0,1.633625,audio,-42.909503211273005,-53.214515686035156,1.744765211915243,14.186779595445795
S8_030,0.0,3.402,audio,-45.99630629595588,-51.302192829273366,1.744765211915243,16.235942320788055
W1_142,0.0,1.5304375,audio,-38.19693691278595,-47.22474161783854,1.739885356556184,12.027476877538156
W3_009,0.0,1.8696875,audio,-40.620153743315505,-50.835580825805664,1.739885356556184,13.2410247660187
W1_206,0.0,1.939125,audio,-44.433900813466494,-51.07706281873915,1.739885356556184,14.482593816013427
S7_052,0.0,3.0844375,audio,-51.73937195616883,-54.480832173274116,1.7368722839120954,14.11346354177882
W3_212,0.0,1.671375,audio,-42.47692505613772,-54.416796003069194,1.7368718085392933,14.881535581027833
W3_191,0.0,1.9451875,audio,-42.47371794871795,-49.82404486338297,1.7368713331664916,15.535735579744355
S5_003,0.0,3.1705625,audio,-50.609621451104104,-51.50353741645813,1.7368703824208878,13.308867248573158
W1_053,0.0,1.3213125,audio,-38.39548191879735,-49.47150802612305,1.734184081744211,15.861526733724926
W1_034,0.0,1.3593125,audio,-37.506204044117645,-48.51045894622803,1.734184081744211,14.216191306536231
W3_102,0.0,1.3691875,audio,-38.42523594320255,-52.88599522908529,1.734184081744211,14.249005330082475
W2_061,0.0,1.5203125,audio,-41.213571648848685,-51.20270284016927,1.7341834492094543,14.398509431795222
W3_125,0.0,1.492,audio,-37.15692507340604,-48.10086441040039,1.7341834492094543,14.201296405187819
W2_025,0.0,1.510875,audio,-42.760881234478475,-52.97119394938151,1.733782393881518,14.71389142660708
S5_008,0.0,4.3784375,audio,-50.17927725456621,-51.091094858506146,1.7301033342361012,16.52400417514022
S7_053,0.0,4.3221875,audio,-54.86066351996528,-57.51893557035006,1.723808834907373,6.806577840288018
S5_048,0.0,4.101625,audio,-52.97111280487805,-53.994277863275435,1.7235604314069948,12.256111592657955
S5_101,0.0,3.1155625,audio,-45.16682629707532,-49.95845267886207,1.7213635073924531,17.20516312464858
S7_108,0.0,2.25725,audio,-49.77688571626106,-55.02252298990886,1.7133144960634812,16.221914816724908
W1_093,0.0,1.24525,audio,-44.5161640625,-53.13812001546224,1.7098803061645245,12.533049341184316
W3_027,0.0,1.5769375,audio,-37.66211864616297,-47.95044708251953,1.7098799623224046,11.25369263218709
W5_103,0.0,1.5014375,audio,-42.98208658854167,-50.21299616495768,1.7098799623224046,10.648437554798871
W1_167,0.0,1.3593125,audio,-40.34309297449448,-50.87511444091797,1.7098799623224046,15.324835272841533
W2_040,0.0,1.5864375,audio,-36.118956367924525,-46.51255989074707,1.7080543594007211,13.92482983410163
W5_060,0.0,1.813,audio,-44.673652775379836,-49.24201456705729,1.706622802632611,9.340272150235496
W2_029,0.0,1.52025,audio,-42.356699090254935,-48.77882385253906,1.706622802632611,13.281262707356515
W2_033,0.0,1.4730625,audio,-44.67305418261054,-54.90047073364258,1.706622543723837,12.419493055382059
S8_062,0.0,1.3945625,audio,-43.87751517535971,-53.52710511949327,1.7066041945717516,16.723472084141758
W1_198,0.0,2.2528125,audio,-40.211927083333336,-44.14217127286471,1.6968032424212658,17.186338659166445
S6_033,0.0,3.9830625,audio,-46.1612604035804,-50.083423112568106,1.6935659768884856,17.344084929366577
S6_001,0.0,3.11125,audio,-48.273481461012864,-51.33472569783529,1.6935641700628445,14.373013038900659
S8_004,0.0,3.970875,audio,-47.270411878148614,-50.65140309053309,1.6907736491285563,17.226183744118796
W2_147,0.0,1.69025,audio,-41.36744753143491,-50.48724110921224,1.6907736491285563,11.419636941604956
S8_077,0.0,1.591125,audio,-46.907416961477985,-53.609074332497336,1.6750972161090532,15.503799641277787
S6_026,0.0,4.744,audio,-44.9595736089135,-47.77651307847765,1.6750965642092879,16.825636857622644
W3_024,0.0,1.709125,audio,-34.28773757309941,-48.72996139526367,1.674474602201003,14.16670848400544
W3_075,0.0,1.4825625,audio,-40.01631453230574,-52.48455810546875,1.6744611967612573,13.90975146056072
W2_197,0.0,3.446625,audio,-45.6620754076087,-50.252567954685375,1.6744611967612573,13.566772331147924
S7_007,0.0,4.518,audio,-52.39107871266593,-55.87580186892779,1.6744611967612573,7.361313093518774
W1_019,0.0,1.5684375,audio,-37.39678294187898,-47.020203590393066,1.6744611967612573,17.167776724570206
W2_214,0.0,2.3040625,audio,-45.12867697010869,-53.849230448404946,1.6744611967612573,15.142459411529128
W2_166,0.0,1.718625,audio,-39.91819869640262,-48.41870403289795,1.6744605883068704,14.745953604021778
S7_102,0.0,3.18975,audio,-47.5316847080721,-54.913958982987836,1.6744599798524833,14.062603490443863
S8_035,0.0,3.2493125,audio,-47.35243389423077,-51.87518991742815,1.6743084652591924,15.177170505690077
W3_192,0.0,1.8696875,audio,-40.60513713653075,-50.594945734197445,1.6743069567077489,16.340023785609862
S6_100,0.0,3.9955625,audio,-42.083515625,-49.517923545837405,1.6617115919830714,16.746994211507158
W5_228,0.0,2.700625,audio,-43.265972222222224,-47.44562636481391,1.6617115919830714,14.148520262579774
W5_203,0.0,3.654375,audio,-45.129296875,-49.27365435086764,1.6617115919830714,14.666655395287782
W3_224,0.0,2.492875,audio,-44.06062531375502,-53.00923707750108,1.6617115919830714,16.122523282631605
W3_207,0.0,1.9546875,audio,-40.74024188701923,-54.800256941053604,1.661710326913558,16.49691704589757
W1_035,0.0,1.3308125,audio,-36.327875352443606,-43.59507942199707,1.6608649985893984,16.574276752606234
W5_194,0.0,2.1340625,audio,-43.115541556631456,-49.95722427368164,1.6608649985893984,15.660513845976432
S7_084,0.0,2.28875,audio,-48.17422045578603,-52.03835868835449,1.6538908608516663,14.301640580006119
S6_040,0.0,5.4501875,audio,-49.08295943233945,-48.55059449332101,1.6538908608516663,15.808527571930842
W3_201,0.0,1.8130625,audio,-45.30882035566298,-53.057604217529295,1.6538908608516663,16.45785162022423
S6_032,0.0,5.1541875,audio,-46.665837378640774,-48.503160892833364,1.6538908608516663,16.3688065704224
S7_042,0.0,1.9989375,audio,-51.809677734375,-58.77163138756385,1.6502758397180421,10.719971060907866
S7_008,0.0,4.1693125,audio,-49.011212904676256,-52.30438772837321,1.6474185085398352,7.360433008316928
W3_199,0.0,1.86025,audio,-41.168551537298384,-50.2993667602539,1.6474165860843515,15.92782268874142
W5_207,0.0,2.0679375,audio,-47.415925988828505,-55.24627685546875,1.6474165860843515,13.315564832896534
S8_070,0.0,2.761375,audio,-44.26624065896739,-49.74452860215131,1.6474159452658568,15.644009604336908
S7_111,0.0,3.410125,audio,-52.22687752016129,-57.11079948179184,1.6474159452658568,10.252111728422726
S7_114,0.0,2.671375,audio,-51.717733204588015,-54.226490518321164,1.6474133819918784,14.921316295950064
W1_028,0.0,1.5589375,audio,-34.16236603565705,-37.142948627471924,1.6433841485883867,14.788447971696037
W3_214,0.0,1.8696875,audio,-40.44797585227273,-53.2199904123942,1.6433837608622637,15.407458402198746
S7_079,0.0,1.5981875,audio,-42.708352661132814,-52.24274614122179,1.6409217099421833,14.626476708751408
S8_117,0.0,3.4759375,audio,-46.55737024066092,-53.18937711362486,1.6399711515673607,16.31703956405905
S6_017,0.0,4.878625,audio,-45.838615042264344,-48.85165428628727,1.6399711515673607,16.837570598240394
W5_025,0.0,1.77525,audio,-46.871499736657306,-50.02488422393799,1.6399711515673607,11.080471927946775
S8_113,0.0,2.5971875,audio,-49.31530573918269,-54.251140428626016,1.6399711515673607,16.499130581572146
S6_099,0.0,2.77125,audio,-45.2753553700361,-49.62645202636719,1.639970344682796,15.56030581800049
S8_075,0.0,2.04675,audio,-46.094959984756095,-51.2783847135656,1.6399695377982313,15.722720210181368
S5_102,0.0,2.1594375,audio,-44.93469690393518,-46.29812827477088,1.639967924029102,9.180346418591387
S7_010,0.0,5.3325,audio,-50.8832119195591,-53.95028695000543,1.6331874728427649,15.293055683876062
W2_179,0.0,1.8508125,audio,-40.39993137668919,-45.1609255472819,1.6301832776929774,12.22880576603906
S8_084,0.0,1.940375,audio,-46.43748489851804,-53.23030312856039,1.6301825030753296,13.116587008980957
W1_048,0.0,1.30225,audio,-40.09913236177885,-54.67586326599121,1.6209841164574417,19.257890217192877
W5_023,0.0,1.9169375,audio,-43.5400644938151,-47.930685679117836,1.6209837437569583,12.197733625886276
S7_035,0.0,4.29575,audio,-50.32815679505814,-51.381682426698745,1.6186045568938212,13.15444801254975
S7_089,0.0,4.504875,audio,-45.77210069444445,-54.36382906777518,1.6169872772823142,12.581741372336975
W5_016,0.0,1.7091875,audio,-45.61801272386696,-48.488670349121094,1.616984887760437,13.430472209058607
W3_037,0.0,1.69025,audio,-39.20414201183432,-47.417964935302734,1.616984887760437,13.533269633879758
S6_010,0.0,3.37875,audio,-47.08284601516272,-48.98880545298258,1.6169840912531444,12.76227946768265
W1_119,0.0,1.33075,audio,-38.929298343515036,-54.04597600301107,1.6128093639529186,16.306767298228248
W2_063,0.0,1.7469375,audio,-40.132396763392855,-53.86958312988281,1.6089761752464342,11.986606051625007
S7_119,0.0,2.635125,audio,-46.17081335819129,-48.12608389420943,1.6089753683618697,12.126236623428888
S6_011,0.0,2.999875,audio,-47.216311848958334,-48.002952098846436,1.6089753683618697,15.38006731149034
W3_167,0.0,1.35975,audio,-36.427967744715076,-44.8407236735026,1.6089753683618697,12.674886631678156
S8_046,0.0,2.43525,audio,-43.5105981045082,-49.00434795178865,1.6089753683618697,17.37487776260267
W1_043,0.0,1.711,audio,-38.40473661366959,-40.65118074417114,1.6075735787083942,16.658584157301306
S6_067,0.0,2.956,audio,-44.603344066722975,-48.41874440511068,1.6075733815479993,14.877693433850812
W1_176,0.0,1.6445,audio,-41.818344488376525,-53.36010551452637,1.6075729872272098,13.884250607321903
W2_127,0.0,1.718625,audio,-39.8109130859375,-50.87129465738932,1.6062418741062847,13.587180162487737
W3_042,0.0,1.6714375,audio,-44.78344872754491,-53.19024467468262,1.6050311760428186,13.554046926475497
W3_196,0.0,3.2294375,audio,-45.68112664473684,-49.898863132183365,1.5976941574214154,15.828087223303385
W2_139,0.0,1.803625,audio,-39.239019097222226,-52.84960746765137,1.5949755887401207,11.690911702563408
W3_029,0.0,1.6808125,audio,-38.972205752418155,-44.91628646850586,1.594506489752118,14.176818126788561
W5_139,0.0,1.6996875,audio,-42.692592486213236,-51.35566711425781,1.5945058020678784,13.320007586052416
S5_108,0.0,1.991125,audio,-44.421904444095475,-49.427072048187256,1.5901772134418275,13.598870663835353
W5_218,0.0,1.8413125,audio,-44.0235595703125,-53.691528956095375,1.5898341249145567,14.76559624950359
W2_087,0.0,1.633625,audio,-41.80908203125,-53.54477564493815,1.588239439124592,12.465003978267248
S6_002,0.0,2.8965,audio,-46.485031654094826,-47.479773594782905,1.577363792471362,16.078542416356917
S6_018,0.0,3.228375,audio,-45.07797987616099,-50.11942192815965,1.5751280931783949,18.116620177971722
W2_189,0.0,1.916875,audio,-41.071998596191406,-52.868295669555664,1.5661603999446456,14.159777562004514
W2_215,0.0,1.93575,audio,-43.47421170264175,-50.74098914010184,1.5586289922283043,8.763322247862067
W5_143,0.0,1.425875,audio,-38.19975483500874,-52.870016733805336,1.5586283951606874,17.595278525697186
W2_180,0.0,1.964125,audio,-38.69751474808673,-51.398762702941895,1.5569201707055986,15.158482243416422
S7_030,0.0,2.8940625,audio,-49.82231631163495,-54.29676669576894,1.5569197405328743,14.084845695204981
W2_074,0.0,1.7375,audio,-42.27941473599138,-53.374715169270836,1.548410963420853,10.470862287447538
S8_076,0.0,6.0384375,audio,-42.70040549979305,-50.122391951711556,1.5484104219332617,15.644981958129456
S8_096,0.0,2.7566875,audio,-52.756053979846016,-55.349190902709964,1.5441159218455254,17.740537049929827
S8_112,0.0,3.2030625,audio,-48.324249267578125,-53.222752707345144,1.5370484093848136,16.927031423311362
S6_014,0.0,3.8609375,audio,-47.53632002914508,-49.209479067060684,1.5339368683502534,15.455503216086655
W5_091,0.0,1.510875,audio,-40.43402059188742,-53.16507466634115,1.533935611699222,16.830543309713036
W5_087,0.0,1.9735625,audio,-39.21057810517132,-48.6377067565918,1.533935611699222,13.679981439320352
W5_109,0.0,1.52975,audio,-42.831274892769606,-52.74008433024088,1.5339349833737062,12.533750779131974
S5_051,0.0,5.100375,audio,-49.05062040441177,-51.79050547902177,1.5339349833737062,12.970680457575064
S6_007,0.0,3.2378125,audio,-46.484212239583336,-49.82234389965351,1.5339343550481903,16.33200508109583
W3_221,0.0,2.993375,audio,-43.90760869565217,-51.2168223063151,1.5312364189724241,14.974827885926352
W1_209,0.0,1.73,audio,-39.684601359284684,-43.08583859034947,1.5243249940638524,15.46354326735894
W5_122,0.0,1.5675,audio,-40.053941082802545,-52.88018544514974,1.524323966000144,15.573351504425617
W2_062,0.0,1.6619375,audio,-37.02268742940512,-48.327704111735024,1.5219408393367897,13.03336856518331
W3_096,0.0,1.4164375,audio,-38.870354450924296,-48.17687861124674,1.5219408393367897,14.264706206481659
W2_212,0.0,2.124625,audio,-39.342400316922166,-49.874102698432075,1.5219408393367897,14.758125553114166
W2_013,0.0,1.3691875,audio,-40.0383639370438,-51.50313758850098,1.5219408393367897,15.659699668497979
W2_119,0.0,1.5391875,audio,-39.7107123833198,-51.34819539388021,1.521940206802033,11.496306139370002
W1_046,0.0,1.3783125,audio,-36.83125636888587,-39.817264556884766,1.521940206802033,15.570890895778348
S8_021,0.0,3.1475625,audio,-44.6146484375,-50.79782885596866,1.518601973322312,15.46392363484902
W1_006,0.0,1.28325,audio,-33.24652862548828,-39.81011454264323,1.5132849743738885,14.149203242237967
S8_050,0.0,2.789125,audio,-48.262884324596776,-55.177470252627415,1.5132845866477656,16.498155445448692
S5_041,0.0,3.177375,audio,-50.44393364288522,-53.66433800591363,1.5030584660037447,12.933196265222193
W2_059,0.0,1.7846875,audio,-39.63474367977528,-45.099169413248696,1.5023884754782217,15.32538476239712
W5_006,0.0,2.0585625,audio,-40.47413531553398,-45.835293769836426,1.5023884754782217,12.175630835372232
S5_027,0.0,4.4125625,audio,-52.039226367630384,-51.546312877110076,1.5002233510924037,12.17615753540176
S8_023,0.0,2.585625,audio,-45.621689490830114,-50.2263452630294,1.5002218018571085,16.94627042799367
S5_055,0.0,4.410375,audio,-49.87669182256236,-51.9696888213462,1.4999104571256276,14.75661013760934
W1_057,0.0,1.654,audio,-40.211236387310606,-46.82404403686523,1.4959267054552907,16.585497542748676
W3_195,0.0,3.1445,audio,-44.427768585788215,-49.82957640938137,1.4959267054552907,15.523247757887798
W3_211,0.0,1.728,audio,-40.46525864794075,-52.39421987533569,1.4946384382885474,14.919527725841458
S8_053,0.0,2.604125,audio,-46.3349609375,-52.20725196838379,1.4931882734595776,17.274009224860563
S8_047,0.0,4.1281875,audio,-44.8634467690678,-50.14139040054813,1.4931831852226582,17.238430644826952
S6_049,0.0,2.768125,audio,-40.72141880076715,-43.367802268580384,1.4931831852226582,16.84259684729995
W3_225,0.0,2.3606875,audio,-41.54470670021186,-49.91397505540114,1.4890346432755603,14.109283181115856
S7_044,0.0,3.5913125,audio,-51.3693038387883,-53.493084518997755,1.4890346432755603,14.402333004438269
W3_181,0.0,1.6430625,audio,-40.80331793064025,-48.07591847011021,1.4890346432755603,13.75783577979169
W1_210,0.0,1.7490625,audio,-44.003696986607146,-52.168340410505024,1.4791309541291124,15.758017384957716
S7_047,0.0,3.4008125,audio,-52.503607536764704,-56.82937550544739,1.4752614065398146,11.04444389907669
W2_142,0.0,1.709125,audio,-38.3052643000731,-49.35065841674805,1.4752614065398146,9.462442860582044
S6_050,0.0,3.745125,audio,-45.699989583333334,-47.956382311307465,1.4752614065398146,15.815519031958722
S6_025,0.0,3.84525,audio,-45.31945008116883,-48.36978305914463,1.4752614065398146,16.845766834517296
S8_069,0.0,3.0874375,audio,-43.68485790857605,-48.62332883088485,1.4702991948471884,16.38303891156673
S6_019,0.0,4.402625,audio,-44.61819513494318,-47.23430330325396,1.4702991948471884,17.38525119710652
S5_050,0.0,3.4755,audio,-50.291363595545974,-50.919950024834996,1.4702973694840276,8.495777592689
W2_104,0.0,1.473125,audio,-42.19884008290816,-55.31726964314779,1.4702973694840276,11.538461046226415
W3_127,0.0,1.3975625,audio,-41.209381975446426,-53.2792854309082,1.4702973694840276,14.729223249318967
W5_221,0.0,1.898,audio,-43.62611019736842,-52.77394199371338,1.46160713767887,14.318642934327169
S6_030,0.0,2.8025,audio,-45.40921805245536,-49.86644778044327,1.461606326533832,17.65653510335635
S6_003,0.0,3.513375,audio,-45.56395788817664,-47.0197945912679,1.461605515388794,17.108179402008574
S7_016,0.0,4.314375,audio,-49.51975329901392,-53.070234803592456,1.4565455919762818,13.899843919410792
S7_121,0.0,2.3493125,audio,-51.228702626329785,-58.688937950134275,1.4565455919762818,11.460107167237723
S6_045,0.0,3.1705,audio,-46.86933778588328,-48.79569880167643,1.4563568131998457,14.396717292244222
S5_090,0.0,3.073,audio,-46.84832425692182,-48.97071812947591,1.4563568131998457,13.228484717639942
W2_011,0.0,1.4069375,audio,-42.453481687721634,-51.814650217692055,1.4533013478849872,14.754857226990316
S8_014,0.0,3.7003125,audio,-44.81483319256757,-50.831982421875,1.4533013478849872,16.91347501972008
W1_004,0.0,1.25475,audio,-38.76042578125,-46.32768630981445,1.4533011101985862,15.286482503025535
W1_097,0.0,1.482875,audio,-42.8108569995777,-60.68047968546549,1.4533008725121852,12.592328850430382
S6_118,0.0,2.4174375,audio,-42.61653376807851,-47.46957672966851,1.44946834957565,16.224589654125225
S5_091,0.0,1.6716875,audio,-48.96950435067365,-50.97610369595614,1.4494670845061366,11.220928694089043
S6_038,0.0,4.7784375,audio,-48.1486581459205,-49.892002741495766,1.4482179364941516,16.105720007789316
W2_174,0.0,1.6430625,audio,-40.57095560213415,-46.1859016418457,1.4459964278935087,12.969221682563436
W2_157,0.0,1.69025,audio,-41.463517589681956,-52.95342763264974,1.4459964278935087,11.329664121316245
